year,latitude,longitude,crr
1996,38.25,59.25,6.2298946
1996,38.25,59.5,6.2298946
1996,38.25,59.75,4.8674
1996,38.25,60.0,7.8186746
1996,38.25,60.25,7.8186746
1996,38.25,60.5,6.681196
1996,38.25,60.75,7.488142
1996,38.25,61.0,10.798234
1996,38.0,50.0,13.519407
1996,38.0,50.25,30.603167
1996,38.0,50.5,9.903888
1996,38.0,50.75,9.903888
1996,38.0,51.0,13.065561
1996,38.0,51.25,10.649175
1996,38.0,51.5,8.216269
1996,38.0,51.75,8.216269
1996,38.0,52.0,13.629373
1996,38.0,52.25,14.352095
1996,38.0,52.5,14.352095
1996,38.0,52.75,7.1366315
1996,38.0,53.0,7.4630327
1996,38.0,53.25,9.03529
1996,38.0,53.5,7.4169483
1996,38.0,53.75,7.4169483
1996,38.0,54.0,9.635013
1996,38.0,54.25,10.6361475
1996,38.0,54.5,7.8892303
1996,38.0,54.75,7.8892303
1996,38.0,55.0,20.125286
1996,38.0,55.25,14.477949
1996,38.0,55.5,12.570715
1996,38.0,55.75,12.570715
1996,38.0,56.0,15.099922
1996,38.0,56.25,15.702824
1996,38.0,56.5,19.519203
1996,38.0,56.75,19.519203
1996,38.0,57.0,18.161793
1996,38.0,57.25,11.49966
1996,38.0,57.5,9.544434
1996,38.0,57.75,9.544434
1996,38.0,58.0,13.770482
1996,38.0,58.25,11.362045
1996,38.0,58.5,5.7795424
1996,38.0,58.75,5.7795424
1996,38.0,59.0,4.991668
1996,38.0,59.25,9.064207
1996,38.0,59.5,9.064207
1996,38.0,59.75,7.0984926
1996,38.0,60.0,4.9954805
1996,38.0,60.25,7.450955
1996,38.0,60.5,6.963742
1996,38.0,60.75,6.963742
1996,38.0,61.0,10.798234
1996,37.75,50.0,13.277866
1996,37.75,50.25,9.396014
1996,37.75,50.5,10.892625
1996,37.75,50.75,10.892625
1996,37.75,51.0,9.949337
1996,37.75,51.25,10.88023
1996,37.75,51.5,10.88023
1996,37.75,51.75,12.994367
1996,37.75,52.0,15.332568
1996,37.75,52.25,13.122133
1996,37.75,52.5,13.122133
1996,37.75,52.75,11.267335
1996,37.75,53.0,10.258256
1996,37.75,53.25,11.747881
1996,37.75,53.5,11.690353
1996,37.75,53.75,11.690353
1996,37.75,54.0,12.533213
1996,37.75,54.25,12.962906
1996,37.75,54.5,9.728453
1996,37.75,54.75,9.728453
1996,37.75,55.0,11.970671
1996,37.75,55.25,9.732583
1996,37.75,55.5,6.390394
1996,37.75,55.75,6.390394
1996,37.75,56.0,12.252257
1996,37.75,56.25,15.630363
1996,37.75,56.5,10.968902
1996,37.75,56.75,10.968902
1996,37.75,57.0,22.79116
1996,37.75,57.25,22.484783
1996,37.75,57.5,22.484783
1996,37.75,57.75,13.247667
1996,37.75,58.0,21.717247
1996,37.75,58.25,15.163805
1996,37.75,58.5,15.163805
1996,37.75,58.75,35.939034
1996,37.75,59.0,11.564178
1996,37.75,59.25,9.692855
1996,37.75,59.5,11.215212
1996,37.75,59.75,11.215212
1996,37.75,60.0,10.322776
1996,37.75,60.25,12.103519
1996,37.75,60.5,11.350606
1996,37.75,60.75,11.350606
1996,37.75,61.0,10.305928
1996,37.5,50.0,19.496956
1996,37.5,50.25,16.040667
1996,37.5,50.5,16.040667
1996,37.5,50.75,14.786873
1996,37.5,51.0,13.241632
1996,37.5,51.25,7.7172885
1996,37.5,51.5,10.053583
1996,37.5,51.75,10.053583
1996,37.5,52.0,10.952376
1996,37.5,52.25,11.003544
1996,37.5,52.5,12.788102
1996,37.5,52.75,12.788102
1996,37.5,53.0,9.652813
1996,37.5,53.25,7.388667
1996,37.5,53.5,13.711686
1996,37.5,53.75,13.711686
1996,37.5,54.0,20.211735
1996,37.5,54.25,16.112495
1996,37.5,54.5,16.195131
1996,37.5,54.75,16.195131
1996,37.5,55.0,11.993873
1996,37.5,55.25,13.261653
1996,37.5,55.5,11.800951
1996,37.5,55.75,11.800951
1996,37.5,56.0,27.38715
1996,37.5,56.25,10.6193
1996,37.5,56.5,14.895562
1996,37.5,56.75,14.895562
1996,37.5,57.0,11.483769
1996,37.5,57.25,9.821891
1996,37.5,57.5,9.821891
1996,37.5,57.75,8.502624
1996,37.5,58.0,11.473282
1996,37.5,58.25,14.622241
1996,37.5,58.5,20.030262
1996,37.5,58.75,20.030262
1996,37.5,59.0,8.277924
1996,37.5,59.25,5.737272
1996,37.5,59.5,4.381134
1996,37.5,59.75,4.381134
1996,37.5,60.0,6.3878474
1996,37.5,60.25,7.82789
1996,37.5,60.5,7.8558598
1996,37.5,60.75,7.8558598
1996,37.5,61.0,7.1166096
1996,37.25,50.0,18.185951
1996,37.25,50.25,16.157627
1996,37.25,50.5,12.078096
1996,37.25,50.75,12.078096
1996,37.25,51.0,15.144736
1996,37.25,51.25,21.49286
1996,37.25,51.5,21.49286
1996,37.25,51.75,9.581938
1996,37.25,52.0,6.7330027
1996,37.25,52.25,12.491892
1996,37.25,52.5,12.491892
1996,37.25,52.75,9.362641
1996,37.25,53.0,18.942997
1996,37.25,53.25,17.564613
1996,37.25,53.5,20.03757
1996,37.25,53.75,20.03757
1996,37.25,54.0,15.197176
1996,37.25,54.25,16.397583
1996,37.25,54.5,15.653561
1996,37.25,54.75,15.653561
1996,37.25,55.0,22.015999
1996,37.25,55.25,15.328755
1996,37.25,55.5,12.74806
1996,37.25,55.75,12.74806
1996,37.25,56.0,14.5891905
1996,37.25,56.25,16.418556
1996,37.25,56.5,14.215431
1996,37.25,56.75,14.215431
1996,37.25,57.0,20.075071
1996,37.25,57.25,21.04061
1996,37.25,57.5,21.04061
1996,37.25,57.75,27.255573
1996,37.25,58.0,35.936813
1996,37.25,58.25,11.283542
1996,37.25,58.5,11.283542
1996,37.25,58.75,18.227583
1996,37.25,59.0,17.454014
1996,37.25,59.25,10.190561
1996,37.25,59.5,26.366629
1996,37.25,59.75,26.366629
1996,37.25,60.0,16.205618
1996,37.25,60.25,8.888136
1996,37.25,60.5,12.233505
1996,37.25,60.75,12.233505
1996,37.25,61.0,11.972577
1996,37.0,50.0,23.183025
1996,37.0,50.25,30.84058
1996,37.0,50.5,30.84058
1996,37.0,50.75,35.36284
1996,37.0,51.0,17.439713
1996,37.0,51.25,13.335072
1996,37.0,51.5,14.959128
1996,37.0,51.75,14.959128
1996,37.0,52.0,18.068676
1996,37.0,52.25,15.436178
1996,37.0,52.5,15.436178
1996,37.0,52.75,19.889778
1996,37.0,53.0,18.088697
1996,37.0,53.25,19.749945
1996,37.0,53.5,28.317093
1996,37.0,53.75,28.317093
1996,37.0,54.0,22.764143
1996,37.0,54.25,22.427258
1996,37.0,54.5,18.596573
1996,37.0,54.75,18.596573
1996,37.0,55.0,20.272757
1996,37.0,55.25,12.943516
1996,37.0,55.5,13.781603
1996,37.0,55.75,13.781603
1996,37.0,56.0,10.569403
1996,37.0,56.25,17.577963
1996,37.0,56.5,15.129799
1996,37.0,56.75,15.129799
1996,37.0,57.0,8.0662565
1996,37.0,57.25,10.023069
1996,37.0,57.5,10.023069
1996,37.0,57.75,8.551884
1996,37.0,58.0,18.961756
1996,37.0,58.25,15.050019
1996,37.0,58.5,15.050019
1996,37.0,58.75,13.643991
1996,37.0,59.0,21.012642
1996,37.0,59.25,21.337448
1996,37.0,59.5,21.337448
1996,37.0,59.75,23.120104
1996,37.0,60.0,11.8963
1996,37.0,60.25,6.791162
1996,37.0,60.5,8.171454
1996,37.0,60.75,8.171454
1996,37.0,61.0,7.1159763
1996,36.75,50.0,27.888035
1996,36.75,50.25,26.095842
1996,36.75,50.5,19.70227
1996,36.75,50.75,19.70227
1996,36.75,51.0,37.275784
1996,36.75,51.25,27.708466
1996,36.75,51.5,18.509485
1996,36.75,51.75,18.509485
1996,36.75,52.0,19.273853
1996,36.75,52.25,12.962904
1996,36.75,52.5,13.415479
1996,36.75,52.75,13.415479
1996,36.75,53.0,24.322094
1996,36.75,53.25,18.594667
1996,36.75,53.5,20.9424
1996,36.75,53.75,20.9424
1996,36.75,54.0,51.723873
1996,36.75,54.25,32.199894
1996,36.75,54.5,21.907621
1996,36.75,54.75,21.907621
1996,36.75,55.0,23.34639
1996,36.75,55.25,10.579571
1996,36.75,55.5,8.428252
1996,36.75,55.75,8.428252
1996,36.75,56.0,6.3872166
1996,36.75,56.25,19.717205
1996,36.75,56.5,15.347822
1996,36.75,56.75,15.347822
1996,36.75,57.0,14.426464
1996,36.75,57.25,24.64723
1996,36.75,57.5,24.64723
1996,36.75,57.75,9.356922
1996,36.75,58.0,12.9371605
1996,36.75,58.25,11.830829
1996,36.75,58.5,11.830829
1996,36.75,58.75,20.891548
1996,36.75,59.0,14.222102
1996,36.75,59.25,13.745693
1996,36.75,59.5,13.877587
1996,36.75,59.75,13.877587
1996,36.75,60.0,20.203787
1996,36.75,60.25,7.7058473
1996,36.75,60.5,7.7058473
1996,36.75,60.75,8.499764
1996,36.75,61.0,6.038883
1996,36.5,50.0,25.05626
1996,36.5,50.25,17.067863
1996,36.5,50.5,11.515556
1996,36.5,50.75,11.515556
1996,36.5,51.0,19.108585
1996,36.5,51.25,39.504345
1996,36.5,51.5,26.271278
1996,36.5,51.75,26.271278
1996,36.5,52.0,50.49804
1996,36.5,52.25,28.716267
1996,36.5,52.5,28.716267
1996,36.5,52.75,22.780357
1996,36.5,53.0,29.815926
1996,36.5,53.25,29.664333
1996,36.5,53.5,14.529115
1996,36.5,53.75,14.529115
1996,36.5,54.0,14.711866
1996,36.5,54.25,18.9198
1996,36.5,54.5,28.239862
1996,36.5,54.75,28.239862
1996,36.5,55.0,10.619618
1996,36.5,55.25,5.728054
1996,36.5,55.5,9.596877
1996,36.5,55.75,9.596877
1996,36.5,56.0,15.89447
1996,36.5,56.25,9.855901
1996,36.5,56.5,11.287357
1996,36.5,56.75,11.287357
1996,36.5,57.0,11.1748495
1996,36.5,57.25,20.828627
1996,36.5,57.5,20.828627
1996,36.5,57.75,11.061068
1996,36.5,58.0,10.194057
1996,36.5,58.25,15.495291
1996,36.5,58.5,16.067047
1996,36.5,58.75,16.067047
1996,36.5,59.0,21.824984
1996,36.5,59.25,23.699167
1996,36.5,59.5,23.699167
1996,36.5,59.75,13.065875
1996,36.5,60.0,10.384112
1996,36.5,60.25,8.607183
1996,36.5,60.5,5.935911
1996,36.5,60.75,5.935911
1996,36.5,61.0,8.119331
1996,36.25,50.0,24.032244
1996,36.25,50.25,14.0978365
1996,36.25,50.5,14.0978365
1996,36.25,50.75,11.454215
1996,36.25,51.0,8.423487
1996,36.25,51.25,20.964968
1996,36.25,51.5,12.463607
1996,36.25,51.75,12.463607
1996,36.25,52.0,19.214098
1996,36.25,52.25,37.11784
1996,36.25,52.5,37.11784
1996,36.25,52.75,34.17101
1996,36.25,53.0,34.00034
1996,36.25,53.25,18.69923
1996,36.25,53.5,17.827137
1996,36.25,53.75,17.827137
1996,36.25,54.0,12.41307
1996,36.25,54.25,6.7088475
1996,36.25,54.5,7.9445305
1996,36.25,54.75,7.9445305
1996,36.25,55.0,11.47932
1996,36.25,55.25,11.331533
1996,36.25,55.5,11.784428
1996,36.25,55.75,11.784428
1996,36.25,56.0,10.350742
1996,36.25,56.25,11.7062435
1996,36.25,56.5,11.7062435
1996,36.25,56.75,7.5275497
1996,36.25,57.0,5.5643783
1996,36.25,57.25,10.329765
1996,36.25,57.5,10.329765
1996,36.25,57.75,11.105247
1996,36.25,58.0,10.592604
1996,36.25,58.25,10.370449
1996,36.25,58.5,10.370449
1996,36.25,58.75,8.909432
1996,36.25,59.0,7.730958
1996,36.25,59.25,14.391183
1996,36.25,59.5,7.120741
1996,36.25,59.75,7.120741
1996,36.25,60.0,8.431112
1996,36.25,60.25,5.9708695
1996,36.25,60.5,5.9708695
1996,36.25,60.75,8.033201
1996,36.25,61.0,7.0047364
1996,36.0,50.0,24.032244
1996,36.0,50.25,14.0978365
1996,36.0,50.5,11.454215
1996,36.0,50.75,11.454215
1996,36.0,51.0,8.423487
1996,36.0,51.25,20.964968
1996,36.0,51.5,12.463607
1996,36.0,51.75,12.463607
1996,36.0,52.0,19.214098
1996,36.0,52.25,37.11784
1996,36.0,52.5,34.17101
1996,36.0,52.75,34.17101
1996,36.0,53.0,34.00034
1996,36.0,53.25,18.69923
1996,36.0,53.5,17.827137
1996,36.0,53.75,17.827137
1996,36.0,54.0,12.41307
1996,36.0,54.25,6.7088475
1996,36.0,54.5,7.9445305
1996,36.0,54.75,7.9445305
1996,36.0,55.0,11.47932
1996,36.0,55.25,11.331533
1996,36.0,55.5,11.784428
1996,36.0,55.75,11.784428
1996,36.0,56.0,10.350742
1996,36.0,56.25,11.7062435
1996,36.0,56.5,11.7062435
1996,36.0,56.75,7.5275497
1996,36.0,57.0,5.5643783
1996,36.0,57.25,10.329765
1996,36.0,57.5,10.329765
1996,36.0,57.75,11.105247
1996,36.0,58.0,10.592604
1996,36.0,58.25,10.370449
1996,36.0,58.5,8.909432
1996,36.0,58.75,8.909432
1996,36.0,59.0,7.730958
1996,36.0,59.25,14.391183
1996,36.0,59.5,7.120741
1996,36.0,59.75,7.120741
1996,36.0,60.0,8.431112
1996,36.0,60.25,5.9708695
1996,36.0,60.5,8.033201
1996,36.0,60.75,8.033201
1996,36.0,61.0,7.0047364
1996,35.75,50.0,20.934772
1996,35.75,50.25,34.50027
1996,35.75,50.5,23.08324
1996,35.75,50.75,23.08324
1996,35.75,51.0,7.726508
1996,35.75,51.25,11.565767
1996,35.75,51.5,18.336916
1996,35.75,51.75,18.336916
1996,35.75,52.0,14.271049
1996,35.75,52.25,16.159212
1996,35.75,52.5,16.159212
1996,35.75,52.75,21.814184
1996,35.75,53.0,18.26827
1996,35.75,53.25,19.969873
1996,35.75,53.5,20.845465
1996,35.75,53.75,20.845465
1996,35.75,54.0,21.735361
1996,35.75,54.25,9.41667
1996,35.75,54.5,10.55224
1996,35.75,54.75,10.55224
1996,35.75,55.0,8.217221
1996,35.75,55.25,9.75642
1996,35.75,55.5,9.705251
1996,35.75,55.75,9.705251
1996,35.75,56.0,7.850139
1996,35.75,56.25,12.153099
1996,35.75,56.5,10.493764
1996,35.75,56.75,10.493764
1996,35.75,57.0,12.235413
1996,35.75,57.25,15.862691
1996,35.75,57.5,15.862691
1996,35.75,57.75,20.923016
1996,35.75,58.0,22.965967
1996,35.75,58.25,12.195685
1996,35.75,58.5,12.195685
1996,35.75,58.75,13.554042
1996,35.75,59.0,13.884261
1996,35.75,59.25,12.058705
1996,35.75,59.5,16.978552
1996,35.75,59.75,16.978552
1996,35.75,60.0,16.34069
1996,35.75,60.25,9.8613
1996,35.75,60.5,10.176897
1996,35.75,60.75,10.176897
1996,35.75,61.0,20.851498
1996,35.5,50.0,26.94792
1996,35.5,50.25,35.95048
1996,35.5,50.5,19.427038
1996,35.5,50.75,19.427038
1996,35.5,51.0,20.616636
1996,35.5,51.25,19.884699
1996,35.5,51.5,15.163168
1996,35.5,51.75,15.163168
1996,35.5,52.0,19.314846
1996,35.5,52.25,14.9604
1996,35.5,52.5,14.9604
1996,35.5,52.75,11.7577305
1996,35.5,53.0,13.292802
1996,35.5,53.25,5.026947
1996,35.5,53.5,7.7191935
1996,35.5,53.75,7.7191935
1996,35.5,54.0,12.282131
1996,35.5,54.25,14.885711
1996,35.5,54.5,13.54388
1996,35.5,54.75,13.54388
1996,35.5,55.0,10.810944
1996,35.5,55.25,8.563007
1996,35.5,55.5,10.7442045
1996,35.5,55.75,10.7442045
1996,35.5,56.0,16.357536
1996,35.5,56.25,13.766671
1996,35.5,56.5,12.166129
1996,35.5,56.75,12.166129
1996,35.5,57.0,12.6790905
1996,35.5,57.25,15.78991
1996,35.5,57.5,15.78991
1996,35.5,57.75,18.056599
1996,35.5,58.0,12.368261
1996,35.5,58.25,13.566124
1996,35.5,58.5,13.566124
1996,35.5,58.75,16.901012
1996,35.5,59.0,24.107567
1996,35.5,59.25,15.91036
1996,35.5,59.5,11.085226
1996,35.5,59.75,11.085226
1996,35.5,60.0,15.121851
1996,35.5,60.25,9.6223
1996,35.5,60.5,8.7425785
1996,35.5,60.75,8.7425785
