time	latitude	longitude	crr	spatial_ref
1996-12-31	38.25	54.5	0.4865812	0.0
1996-12-31	38.25	54.75	0.70144504	0.0
1996-12-31	38.25	55.0	0.70144504	0.0
1996-12-31	38.25	55.25	2.0608125	0.0
1996-12-31	38.25	55.5	1.8433359	0.0
1996-12-31	38.25	55.75	0.7897282	0.0
1996-12-31	38.25	56.0	0.7897282	0.0
1996-12-31	38.25	56.25	0.94906205	0.0
1996-12-31	38.25	56.5	0.97833633	0.0
1996-12-31	38.25	56.75	0.97833633	0.0
1996-12-31	38.25	57.0	1.2934724	0.0
1996-12-31	38.25	57.25	0.795449	0.0
1996-12-31	38.25	57.5	1.0540662	0.0
1996-12-31	38.25	57.75	1.0540662	0.0
1996-12-31	38.25	58.0	0.26243007	0.0
1996-12-31	38.25	58.25	0.36519176	0.0
1996-12-31	38.25	58.5	0.36519176	0.0
1996-12-31	38.25	58.75	0.34465715	0.0
1996-12-31	38.25	59.0	0.39425474	0.0
1996-12-31	38.25	59.25	0.34610495	0.0
1996-12-31	38.25	59.5	0.34610495	0.0
1996-12-31	38.25	59.75	0.32230368	0.0
1996-12-31	38.25	60.0	0.43437052	0.0
1996-12-31	38.25	60.25	0.43437052	0.0
1996-12-31	38.25	60.5	0.37117735	0.0
1996-12-31	38.25	60.75	0.4160076	0.0
1996-12-31	38.25	61.0	0.5999017	0.0
1996-12-31	38.0	50.0	0.75844073	0.0
1996-12-31	38.0	50.25	1.7065144	0.0
1996-12-31	38.0	50.5	0.5783959	0.0
1996-12-31	38.0	50.75	0.5783959	0.0
1996-12-31	38.0	51.0	0.7370584	0.0
1996-12-31	38.0	51.25	0.6215665	0.0
1996-12-31	38.0	51.5	0.5182042	0.0
1996-12-31	38.0	51.75	0.5182042	0.0
1996-12-31	38.0	52.0	0.7987864	0.0
1996-12-31	38.0	52.25	0.8384252	0.0
1996-12-31	38.0	52.5	0.8384252	0.0
1996-12-31	38.0	52.75	0.55768466	0.0
1996-12-31	38.0	53.0	0.49844652	0.0
1996-12-31	38.0	53.25	0.5186811	0.0
1996-12-31	38.0	53.5	0.4120524	0.0
1996-12-31	38.0	53.75	0.4120524	0.0
1996-12-31	38.0	54.0	0.5361611	0.0
1996-12-31	38.0	54.25	0.59135586	0.0
1996-12-31	38.0	54.5	0.43866107	0.0
1996-12-31	38.0	54.75	0.43866107	0.0
1996-12-31	38.0	55.0	1.1180712	0.0
1996-12-31	38.0	55.25	0.8043302	0.0
1996-12-31	38.0	55.5	0.7810943	0.0
1996-12-31	38.0	55.75	0.7810943	0.0
1996-12-31	38.0	56.0	1.0026145	0.0
1996-12-31	38.0	56.25	1.0281816	0.0
1996-12-31	38.0	56.5	1.1467105	0.0
1996-12-31	38.0	56.75	1.1467105	0.0
1996-12-31	38.0	57.0	1.0521768	0.0
1996-12-31	38.0	57.25	0.6388698	0.0
1996-12-31	38.0	57.5	0.5518225	0.0
1996-12-31	38.0	57.75	0.5518225	0.0
1996-12-31	38.0	58.0	0.7684343	0.0
1996-12-31	38.0	58.25	0.712604	0.0
1996-12-31	38.0	58.5	0.34944206	0.0
1996-12-31	38.0	58.75	0.34944206	0.0
1996-12-31	38.0	59.0	0.28667268	0.0
1996-12-31	38.0	59.25	0.50356674	0.0
1996-12-31	38.0	59.5	0.50356674	0.0
1996-12-31	38.0	59.75	0.39436042	0.0
1996-12-31	38.0	60.0	0.29543024	0.0
1996-12-31	38.0	60.25	0.41394174	0.0
1996-12-31	38.0	60.5	0.3868742	0.0
1996-12-31	38.0	60.75	0.3868742	0.0
1996-12-31	38.0	61.0	0.5999017	0.0
1996-12-31	37.75	50.0	0.8358829	0.0
1996-12-31	37.75	50.25	0.5686495	0.0
1996-12-31	37.75	50.5	0.63740456	0.0
1996-12-31	37.75	50.75	0.63740456	0.0
1996-12-31	37.75	51.0	0.58823055	0.0
1996-12-31	37.75	51.25	0.6393996	0.0
1996-12-31	37.75	51.5	0.6393996	0.0
1996-12-31	37.75	51.75	0.7620073	0.0
1996-12-31	37.75	52.0	0.90188324	0.0
1996-12-31	37.75	52.25	0.78391933	0.0
1996-12-31	37.75	52.5	0.78391933	0.0
1996-12-31	37.75	52.75	0.71233916	0.0
1996-12-31	37.75	53.0	0.5699029	0.0
1996-12-31	37.75	53.25	0.6530658	0.0
1996-12-31	37.75	53.5	0.6821109	0.0
1996-12-31	37.75	53.75	0.6821109	0.0
1996-12-31	37.75	54.0	0.7065654	0.0
1996-12-31	37.75	54.25	0.7645676	0.0
1996-12-31	37.75	54.5	0.70739526	0.0
1996-12-31	37.75	54.75	0.70739526	0.0
1996-12-31	37.75	55.0	0.8175904	0.0
1996-12-31	37.75	55.25	0.5763301	0.0
1996-12-31	37.75	55.5	0.36498	0.0
1996-12-31	37.75	55.75	0.36498	0.0
1996-12-31	37.75	56.0	0.7081546	0.0
1996-12-31	37.75	56.25	0.8938671	0.0
1996-12-31	37.75	56.5	0.6696631	0.0
1996-12-31	37.75	56.75	0.6696631	0.0
1996-12-31	37.75	57.0	1.3185803	0.0
1996-12-31	37.75	57.25	1.2803712	0.0
1996-12-31	37.75	57.5	1.2803712	0.0
1996-12-31	37.75	57.75	0.7359813	0.0
1996-12-31	37.75	58.0	1.286198	0.0
1996-12-31	37.75	58.25	0.8737562	0.0
1996-12-31	37.75	58.5	0.8737562	0.0
1996-12-31	37.75	58.75	2.0248106	0.0
1996-12-31	37.75	59.0	0.642454	0.0
1996-12-31	37.75	59.25	0.5384917	0.0
1996-12-31	37.75	59.5	0.62389696	0.0
1996-12-31	37.75	59.75	0.62389696	0.0
1996-12-31	37.75	60.0	0.70269865	0.0
1996-12-31	37.75	60.25	0.67241746	0.0
1996-12-31	37.75	60.5	0.63058877	0.0
1996-12-31	37.75	60.75	0.63058877	0.0
1996-12-31	37.75	61.0	0.57255137	0.0
1996-12-31	37.5	50.0	1.1920177	0.0
1996-12-31	37.5	50.25	1.0694623	0.0
1996-12-31	37.5	50.5	1.0694623	0.0
1996-12-31	37.5	50.75	0.9310167	0.0
1996-12-31	37.5	51.0	0.7381178	0.0
1996-12-31	37.5	51.25	0.47109637	0.0
1996-12-31	37.5	51.5	0.7277712	0.0
1996-12-31	37.5	51.75	0.7277712	0.0
1996-12-31	37.5	52.0	0.7030518	0.0
1996-12-31	37.5	52.25	0.71579987	0.0
1996-12-31	37.5	52.5	0.87963605	0.0
1996-12-31	37.5	52.75	0.87963605	0.0
1996-12-31	37.5	53.0	0.7304727	0.0
1996-12-31	37.5	53.25	0.46124405	0.0
1996-12-31	37.5	53.5	0.8374365	0.0
1996-12-31	37.5	53.75	0.8374365	0.0
1996-12-31	37.5	54.0	1.3871232	0.0
1996-12-31	37.5	54.25	0.92183536	0.0
1996-12-31	37.5	54.5	0.899729	0.0
1996-12-31	37.5	54.75	0.899729	0.0
1996-12-31	37.5	55.0	0.6842652	0.0
1996-12-31	37.5	55.25	0.94696057	0.0
1996-12-31	37.5	55.5	0.7673926	0.0
1996-12-31	37.5	55.75	0.7673926	0.0
1996-12-31	37.5	56.0	1.5595052	0.0
1996-12-31	37.5	56.25	0.5968117	0.0
1996-12-31	37.5	56.5	0.83021504	0.0
1996-12-31	37.5	56.75	0.83021504	0.0
1996-12-31	37.5	57.0	0.6379869	0.0
1996-12-31	37.5	57.25	0.58058524	0.0
1996-12-31	37.5	57.5	0.58058524	0.0
1996-12-31	37.5	57.75	0.5942339	0.0
1996-12-31	37.5	58.0	0.6378987	0.0
1996-12-31	37.5	58.25	0.81342345	0.0
1996-12-31	37.5	58.5	1.1127917	0.0
1996-12-31	37.5	58.75	1.1127917	0.0
1996-12-31	37.5	59.0	0.46295664	0.0
1996-12-31	37.5	59.25	0.318737	0.0
1996-12-31	37.5	59.5	0.34481585	0.0
1996-12-31	37.5	59.75	0.34481585	0.0
1996-12-31	37.5	60.0	0.4545519	0.0
1996-12-31	37.5	60.25	0.44959053	0.0
1996-12-31	37.5	60.5	0.4364363	0.0
1996-12-31	37.5	60.75	0.4364363	0.0
1996-12-31	37.5	61.0	0.43530622	0.0
1996-12-31	37.25	50.0	1.0150448	0.0
1996-12-31	37.25	50.25	1.0490161	0.0
1996-12-31	37.25	50.5	0.73688203	0.0
1996-12-31	37.25	50.75	0.73688203	0.0
1996-12-31	37.25	51.0	0.90719795	0.0
1996-12-31	37.25	51.25	1.2218394	0.0
1996-12-31	37.25	51.5	1.2218394	0.0
1996-12-31	37.25	51.75	0.5498097	0.0
1996-12-31	37.25	52.0	0.46269193	0.0
1996-12-31	37.25	52.25	0.69676596	0.0
1996-12-31	37.25	52.5	0.69676596	0.0
1996-12-31	37.25	52.75	0.6855364	0.0
1996-12-31	37.25	53.0	1.0638654	0.0
1996-12-31	37.25	53.25	1.0303885	0.0
1996-12-31	37.25	53.5	1.5143219	0.0
1996-12-31	37.25	53.75	1.5143219	0.0
1996-12-31	37.25	54.0	0.8447463	0.0
1996-12-31	37.25	54.25	0.9115944	0.0
1996-12-31	37.25	54.5	0.8728556	0.0
1996-12-31	37.25	54.75	0.8728556	0.0
1996-12-31	37.25	55.0	1.3119415	0.0
1996-12-31	37.25	55.25	1.1089779	0.0
1996-12-31	37.25	55.5	0.74728173	0.0
1996-12-31	37.25	55.75	0.74728173	0.0
1996-12-31	37.25	56.0	0.8128939	0.0
1996-12-31	37.25	56.25	0.9345128	0.0
1996-12-31	37.25	56.5	0.8614143	0.0
1996-12-31	37.25	56.75	0.8614143	0.0
1996-12-31	37.25	57.0	1.2936136	0.0
1996-12-31	37.25	57.25	1.1713945	0.0
1996-12-31	37.25	57.5	1.1713945	0.0
1996-12-31	37.25	57.75	1.5678391	0.0
1996-12-31	37.25	58.0	2.069782	0.0
1996-12-31	37.25	58.25	0.65101767	0.0
1996-12-31	37.25	58.5	0.65101767	0.0
1996-12-31	37.25	58.75	1.3169379	0.0
1996-12-31	37.25	59.0	0.969667	0.0
1996-12-31	37.25	59.25	0.6671204	0.0
1996-12-31	37.25	59.5	1.559558	0.0
1996-12-31	37.25	59.75	1.559558	0.0
1996-12-31	37.25	60.0	0.98938966	0.0
1996-12-31	37.25	60.25	0.555601	0.0
1996-12-31	37.25	60.5	0.7375351	0.0
1996-12-31	37.25	60.75	0.7375351	0.0
1996-12-31	37.25	61.0	0.73614025	0.0
1996-12-31	37.0	50.0	1.3422225	0.0
1996-12-31	37.0	50.25	1.9207255	0.0
1996-12-31	37.0	50.5	1.9207255	0.0
1996-12-31	37.0	50.75	2.2121477	0.0
1996-12-31	37.0	51.0	1.0307945	0.0
1996-12-31	37.0	51.25	0.88397944	0.0
1996-12-31	37.0	51.5	0.91064095	0.0
1996-12-31	37.0	51.75	0.91064095	0.0
1996-12-31	37.0	52.0	1.1048466	0.0
1996-12-31	37.0	52.25	1.1050231	0.0
1996-12-31	37.0	52.5	1.1050231	0.0
1996-12-31	37.0	52.75	1.4091235	0.0
1996-12-31	37.0	53.0	1.3842096	0.0
1996-12-31	37.0	53.25	1.1725596	0.0
1996-12-31	37.0	53.5	1.878137	0.0
1996-12-31	37.0	53.75	1.878137	0.0
1996-12-31	37.0	54.0	1.4710984	0.0
1996-12-31	37.0	54.25	1.6782107	0.0
1996-12-31	37.0	54.5	1.1872677	0.0
1996-12-31	37.0	54.75	1.1872677	0.0
1996-12-31	37.0	55.0	1.3128242	0.0
