time	latitude	longitude	crr	spatial_ref
1996-12-31	35.0	47.75	1.3087219	0.0
1996-12-31	35.0	48.0	0.83181417	0.0
1996-12-31	35.0	48.25	0.6201395	0.0
1996-12-31	35.0	48.5	0.6201395	0.0
1996-12-31	35.0	48.75	0.46138704	0.0
1996-12-31	35.0	49.0	0.48367077	0.0
1996-12-31	35.0	49.25	0.56439567	0.0
1996-12-31	35.0	49.5	0.60724795	0.0
1996-12-31	35.0	49.75	0.60724795	0.0
1996-12-31	35.0	50.0	0.638564	0.0
1996-12-31	35.0	50.25	0.55725825	0.0
1996-12-31	35.0	50.5	0.6164601	0.0
1996-12-31	35.0	50.75	0.6164601	0.0
1996-12-31	35.0	51.0	0.78080094	0.0
1996-12-31	34.75	45.0	2.135737	0.0
1996-12-31	34.75	45.25	1.9872894	0.0
1996-12-31	34.75	45.5	1.9599429	0.0
1996-12-31	34.75	45.75	1.9599429	0.0
1996-12-31	34.75	46.0	1.6979195	0.0
1996-12-31	34.75	46.25	1.403154	0.0
1996-12-31	34.75	46.5	1.403154	0.0
1996-12-31	34.75	46.75	1.0302927	0.0
1996-12-31	34.75	47.0	1.1134799	0.0
1996-12-31	34.75	47.25	0.84263086	0.0
1996-12-31	34.75	47.5	0.8248842	0.0
1996-12-31	34.75	47.75	0.8248842	0.0
1996-12-31	34.75	48.0	0.9011827	0.0
1996-12-31	34.75	48.25	0.6253128	0.0
1996-12-31	34.75	48.5	0.6253128	0.0
1996-12-31	34.75	48.75	0.7375613	0.0
1996-12-31	34.75	49.0	0.48239824	0.0
1996-12-31	34.75	49.25	0.8973097	0.0
1996-12-31	34.75	49.5	0.60164577	0.0
1996-12-31	34.75	49.75	0.60164577	0.0
1996-12-31	34.75	50.0	1.2941703	0.0
1996-12-31	34.75	50.25	1.5143378	0.0
1996-12-31	34.75	50.5	1.5143378	0.0
1996-12-31	34.75	50.75	0.58940434	0.0
1996-12-31	34.75	51.0	0.6119924	0.0
1996-12-31	34.5	45.0	2.3050158	0.0
1996-12-31	34.5	45.25	2.6681807	0.0
1996-12-31	34.5	45.5	2.4370441	0.0
1996-12-31	34.5	45.75	2.4370441	0.0
1996-12-31	34.5	46.0	1.4915285	0.0
1996-12-31	34.5	46.25	1.469051	0.0
1996-12-31	34.5	46.5	1.469051	0.0
1996-12-31	34.5	46.75	0.9494848	0.0
1996-12-31	34.5	47.0	1.3002979	0.0
1996-12-31	34.5	47.25	0.8432256	0.0
1996-12-31	34.5	47.5	1.5215584	0.0
1996-12-31	34.5	47.75	1.5215584	0.0
1996-12-31	34.5	48.0	0.7357078	0.0
1996-12-31	34.5	48.25	0.6862161	0.0
1996-12-31	34.5	48.5	0.6862161	0.0
1996-12-31	34.5	48.75	0.45245138	0.0
1996-12-31	34.5	49.0	0.86101395	0.0
1996-12-31	34.5	49.25	0.9732072	0.0
1996-12-31	34.5	49.5	0.91937214	0.0
1996-12-31	34.5	49.75	0.91937214	0.0
1996-12-31	34.5	50.0	0.6070681	0.0
1996-12-31	34.5	50.25	1.0149112	0.0
1996-12-31	34.5	50.5	0.6806141	0.0
1996-12-31	34.5	50.75	0.6806141	0.0
1996-12-31	34.5	51.0	0.79946053	0.0
1996-12-31	34.25	45.0	2.489953	0.0
1996-12-31	34.25	45.25	2.489953	0.0
1996-12-31	34.25	45.5	1.933676	0.0
1996-12-31	34.25	45.75	1.8947932	0.0
